obj,planner,starting_pose,goal_pose,env,result,run_time,started from start_pose
Cube,PRM*,3,2,0,True,0.441742999999995,True
Cube,PRM*,4,2,0,True,0.769295000000007,True
Cube,PRM*,5,2,0,True,0.639392000000001,True
Cube,PRM*,6,2,0,True,0.420848999999997,True
Cube,PRM*,7,2,0,True,0.508333999999998,True
Cube,PRM*,8,2,0,True,0.421222,True
Cube,PRM*,9,2,0,True,0.581793000000005,True
Cube,PRM*,0,3,0,True,0.493200000000002,True
Cube,PRM*,1,3,0,True,0.461008999999997,True
Cube,PRM*,2,3,0,True,0.445287,True
Cube,PRM*,3,3,0,True,0.505763000000002,True
Cube,PRM*,4,3,0,True,0.448968999999998,True
Cube,PRM*,5,3,0,True,0.571017000000005,True
Cube,PRM*,6,3,0,True,0.545545000000004,True
Cube,PRM*,7,3,0,True,0.627688999999997,True
Cube,PRM*,8,3,0,True,0.430808999999996,True
Cube,PRM*,9,3,0,True,0.433841000000001,True
Cube,PRM*,0,4,0,True,0.639217000000002,True
Cube,PRM*,1,4,0,True,0.427031999999997,True
Cube,PRM*,2,4,0,True,0.415723,True
Cube,PRM*,3,4,0,True,0.452107999999996,True
Cube,PRM*,4,4,0,True,0.623575000000002,True
Cube,PRM*,5,4,0,True,0.460727000000006,True
Cube,PRM*,6,4,0,True,0.657318999999987,True
Cube,PRM*,7,4,0,True,0.492646999999991,True
Cube,PRM*,8,4,0,True,0.622235000000003,True
Cube,PRM*,9,4,0,True,0.398400999999993,True
Cube,PRM*,0,5,0,False,0.150171999999998,True
Cube,PRM*,1,5,0,False,0.165884000000006,True
Cube,PRM*,2,5,0,False,0.156956000000008,True
Cube,PRM*,3,5,0,False,0.164877000000004,True
Cube,PRM*,4,5,0,False,0.161769000000007,True
Cube,PRM*,5,5,0,False,0.173873999999998,True
Cube,PRM*,6,5,0,False,0.163263999999998,True
Cube,PRM*,7,5,0,False,0.160694000000007,True
Cube,PRM*,8,5,0,False,0.160375999999999,True
Cube,PRM*,9,5,0,False,0.159654000000003,True
Cube,PRM*,0,6,0,False,0.163013000000006,True
Cube,PRM*,1,6,0,False,0.158073999999999,True
Cube,PRM*,2,6,0,False,0.159648000000004,True
Cube,PRM*,3,6,0,False,0.163341000000003,True
Cube,PRM*,4,6,0,False,0.151265000000009,True
Cube,PRM*,5,6,0,False,0.158227000000011,True
Cube,PRM*,6,6,0,False,0.157049999999998,True
Cube,PRM*,7,6,0,False,0.156773999999999,True
Cube,PRM*,8,6,0,False,0.153003999999996,True
Cube,PRM*,9,6,0,False,0.161981999999995,True
Cube,PRM*,0,7,0,False,0.157301999999987,True
Cube,PRM*,1,7,0,False,0.159378000000004,True
Cube,PRM*,2,7,0,False,0.161197999999999,True
Cube,PRM*,3,7,0,False,0.163004000000001,True
Cube,PRM*,4,7,0,False,0.154331999999997,True
Cube,PRM*,5,7,0,False,0.155049000000005,True
Cube,PRM*,6,7,0,False,0.158524,True
Cube,PRM*,7,7,0,False,0.151513999999992,True
Cube,PRM*,8,7,0,False,0.160792999999998,True
Cube,PRM*,9,7,0,False,0.170009999999991,True
Cube,PRM*,0,8,0,False,0.158974000000001,True
Cube,PRM*,1,8,0,False,0.147599999999997,True
Cube,PRM*,2,8,0,False,0.157952000000009,True
Cube,PRM*,3,8,0,False,0.156624000000008,True
Cube,PRM*,4,8,0,False,0.160845000000009,True
Cube,PRM*,5,8,0,False,0.163527000000002,True
Cube,PRM*,6,8,0,False,0.156610000000001,True
Cube,PRM*,7,8,0,False,0.157252999999997,True
Cube,PRM*,8,8,0,False,0.203371000000004,True
Cube,PRM*,9,8,0,False,0.172566000000003,True
Cube,PRM*,0,9,0,False,0.163780000000003,True
Cube,PRM*,1,9,0,False,0.159008999999997,True
Cube,PRM*,2,9,0,False,0.161441999999994,True
Cube,PRM*,3,9,0,False,0.152110000000008,True
Cube,PRM*,4,9,0,False,0.16132300000001,True
Cube,PRM*,5,9,0,False,0.168623999999994,True
Cube,PRM*,6,9,0,False,0.162486999999999,True
Cube,PRM*,7,9,0,False,0.165603000000004,True
Cube,PRM*,8,9,0,False,0.158310999999998,True
Cube,PRM*,9,9,0,False,0.158210999999994,True
Cube,PRM*,0,0,1,True,0.464985000000013,True
Cube,PRM*,1,0,1,True,0.523791999999986,True
Cube,PRM*,2,0,1,True,0.456025000000011,True
Cube,PRM*,3,0,1,True,0.499777000000023,True
Cube,PRM*,4,0,1,True,0.709701999999993,True
Cube,PRM*,5,0,1,True,0.512527000000006,True
Cube,PRM*,6,0,1,True,0.524679999999989,True
Cube,PRM*,7,0,1,True,0.705905000000001,True
Cube,PRM*,8,0,1,True,0.499699000000021,True
Cube,PRM*,9,0,1,True,0.494920000000008,True
Cube,PRM*,0,1,1,False,0.151691,True
Cube,PRM*,1,1,1,False,0.15346599999998,True
Cube,PRM*,2,1,1,False,0.155569000000014,True
Cube,PRM*,3,1,1,False,0.159291999999994,True
Cube,PRM*,4,1,1,False,0.162484000000006,True
Cube,PRM*,5,1,1,False,0.198143999999985,True
Cube,PRM*,6,1,1,False,0.165703000000008,True
Cube,PRM*,7,1,1,False,0.160180999999994,True
Cube,PRM*,8,1,1,False,0.158366000000001,True
Cube,PRM*,9,1,1,False,0.152176999999995,True
Cube,PRM*,0,2,1,False,0.165030000000002,True
Cube,PRM*,1,2,1,False,0.161362999999994,True
Cube,PRM*,2,2,1,False,0.171249000000017,True
Cube,PRM*,3,2,1,False,0.163543000000004,True
Cube,PRM*,4,2,1,False,0.162004999999994,True
Cube,PRM*,5,2,1,False,0.147653999999989,True
Cube,PRM*,6,2,1,False,0.177570000000003,True
Cube,PRM*,7,2,1,False,0.182983000000007,True
Cube,PRM*,8,2,1,False,0.158676999999983,True
Cube,PRM*,9,2,1,False,0.154864000000003,True
Cube,PRM*,0,3,1,False,0.15075299999998,True
Cube,PRM*,1,3,1,False,0.154159000000021,True
Cube,PRM*,2,3,1,False,0.159215000000017,True
Cube,PRM*,3,3,1,False,0.182479999999998,True
Cube,PRM*,4,3,1,False,0.15817100000001,True
Cube,PRM*,5,3,1,False,0.159495000000021,True
Cube,PRM*,6,3,1,False,0.160376000000014,True
Cube,PRM*,7,3,1,False,0.166109000000006,True
Cube,PRM*,8,3,1,False,0.166089,True
Cube,PRM*,9,3,1,False,0.159596000000022,True
Cube,PRM*,0,4,1,False,0.15339400000002,True
Cube,PRM*,1,4,1,False,0.16223500000001,True
Cube,PRM*,2,4,1,False,0.151289999999989,True
Cube,PRM*,3,4,1,False,0.157353999999998,True
Cube,PRM*,4,4,1,False,0.154894000000013,True
Cube,PRM*,5,4,1,False,0.157788000000011,True
Cube,PRM*,6,4,1,False,0.158067000000017,True
Cube,PRM*,7,4,1,False,0.179276999999985,True
Cube,PRM*,8,4,1,False,0.158694999999994,True
Cube,PRM*,9,4,1,False,0.168691999999993,True
Cube,PRM*,0,5,1,False,0.169055999999983,True
Cube,PRM*,1,5,1,False,0.162563999999975,True
Cube,PRM*,2,5,1,False,0.158131999999995,True
Cube,PRM*,3,5,1,False,0.158387000000005,True
Cube,PRM*,4,5,1,False,0.175706999999988,True
Cube,PRM*,5,5,1,False,0.162155000000013,True
Cube,PRM*,6,5,1,False,0.161160999999993,True
Cube,PRM*,7,5,1,False,0.160608999999994,True
Cube,PRM*,8,5,1,False,0.162826999999993,True
Cube,PRM*,9,5,1,False,0.161328999999995,True
Cube,PRM*,0,6,1,False,0.153941000000003,True
Cube,PRM*,1,6,1,False,0.159473999999989,True
Cube,PRM*,2,6,1,False,0.156825999999995,True
Cube,PRM*,3,6,1,False,0.156997000000018,True
Cube,PRM*,4,6,1,False,0.163083999999998,True
Cube,PRM*,5,6,1,False,0.15120300000001,True
Cube,PRM*,6,6,1,False,0.163240000000002,True
Cube,PRM*,7,6,1,False,0.173507999999998,True
Cube,PRM*,8,6,1,False,0.151825000000002,True
Cube,PRM*,9,6,1,False,0.156131000000016,True
Cube,PRM*,0,7,1,False,0.163444999999996,True
Cube,PRM*,1,7,1,False,0.156177999999983,True
Cube,PRM*,2,7,1,False,0.148723999999987,True
Cube,PRM*,3,7,1,False,0.165510999999981,True
Cube,PRM*,4,7,1,False,0.16092500000002,True
Cube,PRM*,5,7,1,False,0.155061000000018,True
Cube,PRM*,6,7,1,False,0.16302300000001,True
Cube,PRM*,7,7,1,False,0.158096999999998,True
Cube,PRM*,8,7,1,False,0.159834999999987,True
Cube,PRM*,9,7,1,False,0.155507999999998,True
Cube,PRM*,0,8,1,False,0.159143,True
Cube,PRM*,1,8,1,False,0.162631000000005,True
Cube,PRM*,2,8,1,False,0.157795999999991,True
Cube,PRM*,3,8,1,False,0.160532999999987,True
Cube,PRM*,4,8,1,False,0.192439000000007,True
Cube,PRM*,5,8,1,False,0.159030000000001,True
Cube,PRM*,6,8,1,False,0.164808999999991,True
Cube,PRM*,7,8,1,False,0.161546999999985,True
Cube,PRM*,8,8,1,False,0.174521999999996,True
